Data_Venda;Produto;Categoria_Produto;Regiao;Canais_Venda;Quantidade;Preco_Unitario;Desconto;Cliente_ID;Cliente_Idade;Cliente_Sexo;Frequencia_Compra;Satisfacao_Cliente;Retorno;NPS;Acoes_Realizadas;KPI_Chave;Receita;Custo;Lucro_Bruto
2024-02-21;Cause;Brinquedos;Nordeste;Online;3;292.93;0.2;65578e91-bee5-464d-be37-355efbdc678a;41;M;2;4;0;3;Up-Sell;CAC;703.032;508.4350252371564;194.5969747628436
2024-09-10;Team;Cosméticos;Sul;Online;2;390.92;0.16;fc145cfe-469a-4289-ac91-c01e734c5192;69;M;5;2;0;9;Cross-Sell;Receita por Cliente;656.7456;498.71832612547536;158.0272738745246
2024-07-21;East;Moda;Norte;Online;12;80.33;0.24;a96e2bf4-5865-43b8-b915-486569967b5c;42;M;8;3;0;4;Promoção;CAC;732.6096;585.5937605999643;147.0158394000357
2024-09-09;Soon;Alimentos;Norte;Online;4;157.64;0.23;139e5ca2-b9e7-4780-821c-f26265739938;31;M;4;1;0;1;Cross-Sell;Taxa de Retenção;485.5312;346.49618274723395;139.035017252766
2024-09-07;If;Livros;Sul;Loja Física;13;380.38;0.17;96062930-2860-4311-8315-d334e47c98ea;39;F;8;4;0;9;Fidelidade;Taxa de Retenção;4104.3002;2650.965321575162;1453.3348784248378
2024-05-14;Head;Brinquedos;Sul;Loja Física;5;178.03;0.17;dba620f1-35bb-4db0-bda3-14883e1fa8ac;31;F;1;5;0;0;Up-Sell;Receita por Cliente;738.8245;503.1507979477032;235.6737020522968
2024-02-14;Politics;Eletrônicos;Norte;Online;2;305.79;0.22;0dbcad25-daac-43a3-82f8-9ef40b9bcb7e;20;F;6;5;0;1;Promoção;Taxa de Retenção;477.03240000000005;296.3935536150663;180.63884638493371
2024-02-29;Perhaps;Livros;Nordeste;Online;18;314.48;0.18;b17078ee-1129-40f2-8f21-ae6a82e2f424;59;F;3;3;0;0;Recuperação de Devolução;CAC;4641.724800000001;3169.249629636025;1472.4751703639763
2024-04-18;Cause;Brinquedos;Nordeste;Online;1;156.32;0.17;b5cbb690-735b-4a80-bfbd-aeed723dc8f5;19;M;9;5;0;0;Up-Sell;Taxa de Retenção;129.7456;99.64896156741632;30.09663843258369
2024-01-08;Professional;Cosméticos;Nordeste;Loja Física;8;235.85;0.15;a9584453-c2ea-4172-a5a1-5243c7281f15;63;M;6;3;0;5;Promoção;CAC;1603.78;1087.426898787446;516.3531012125538
2024-01-17;Moment;Cosméticos;Nordeste;Loja Física;5;345.55;0.29;e15093b0-a07a-4b89-998d-f20b226dded0;18;M;1;3;0;9;Cross-Sell;Receita por Cliente;1226.7025;748.7138413558602;477.9886586441397
2024-01-16;Wear;Cosméticos;Centro-Oeste;Loja Física;4;389.09;0.07;992e7dea-0374-4263-8a06-09aa827acd0d;32;F;7;2;1;4;Up-Sell;Receita por Cliente;1447.4147999999998;916.4774091898432;530.9373908101566
2024-03-20;Whose;Cosméticos;Sudeste;Online;6;327.14;0.13;5ba48aa0-aab6-441b-99e8-484c25d203e3;54;F;1;2;0;5;Recuperação de Devolução;Taxa de Retenção;1707.6708;1253.3202917074716;454.3505082925283
2024-09-21;Box;Eletrônicos;Nordeste;Loja Física;7;199.01;0.13;4c1f59df-f6b4-460b-9466-c7725df5672b;25;M;2;2;0;2;Recuperação de Devolução;Receita por Cliente;1211.9709;894.7315818295534;317.2393181704466
2024-04-10;Power;Moda;Nordeste;Online;4;25.47;0.18;40e5e8fa-b033-4368-a443-a7378072b635;66;F;4;5;0;0;Recuperação de Devolução;Receita por Cliente;83.5416;53.43390492539079;30.107695074609214
2024-08-04;These;Eletrônicos;Sul;Loja Física;3;451.49;0.21;ce91e0c9-7abd-4241-85c2-b1052234c40f;27;M;5;4;0;6;Promoção;Taxa de Retenção;1070.0313;815.3941415120406;254.63715848795948
2024-05-02;Agree;Moda;Sul;Online;9;14.59;0.07;dafd518d-d55f-4e0e-af6b-e029bbef627f;62;M;7;4;0;4;Cross-Sell;Taxa de Retenção;122.1183;80.1305024623009;41.987797537699095
2024-05-22;New;Brinquedos;Centro-Oeste;Loja Física;2;60.17;0.17;56e16c2b-659b-4dcb-9bca-e27d331978eb;67;F;1;2;0;4;Fidelidade;Taxa de Retenção;99.8822;71.03053202131264;28.85166797868736
2024-08-08;Pick;Eletrônicos;Sudeste;Online;5;393.8;0.28;23aa9e67-70bc-4ec1-8d29-d77a793910e6;22;M;8;2;0;2;Recuperação de Devolução;Receita por Cliente;1417.6799999999998;937.8536269755422;479.82637302445767
2024-01-17;Her;Livros;Norte;Loja Física;1;39.84;0.07;f0041e32-4bc0-4de3-9197-b56179b68b95;34;M;5;4;0;8;Up-Sell;CAC;37.0512;27.366883459903672;9.68431654009633
2024-10-17;Middle;Moda;Centro-Oeste;Loja Física;14;444.04;0.03;54f5edf7-e9bf-49f4-b373-9067cf085288;34;F;4;2;0;9;Up-Sell;CAC;6030.0632000000005;4071.106857040345;1958.956342959656
2024-09-29;Lose;Livros;Norte;Online;10;450.07;0.08;9a642c24-a34a-4c3e-9a68-fa2a59581c94;34;M;4;3;0;6;Up-Sell;CAC;4140.644;3115.260652826113;1025.3833471738867
2024-08-23;For;Livros;Nordeste;Online;6;37.43;0.17;66b9b21b-9429-4726-a557-338d6175f16a;21;F;4;1;0;7;Recuperação de Devolução;Receita por Cliente;186.4014;129.86310024253365;56.53829975746632
2024-09-11;Actually;Moda;Centro-Oeste;Loja Física;2;475.97;0.14;4c43745b-8063-4ef2-a534-28bbb20ed719;58;M;3;3;0;7;Recuperação de Devolução;Taxa de Retenção;818.6684;596.0348415555324;222.63355844446767
2024-07-11;Discussion;Brinquedos;Centro-Oeste;Online;8;262.09;0.13;9090d244-c1d4-4db0-909b-f39cacb1691c;20;F;2;4;0;6;Fidelidade;Taxa de Retenção;1824.1464;1432.3391394907565;391.8072605092434
2024-10-03;One;Livros;Sudeste;Loja Física;9;10.34;0.2;6e6b3eba-3055-484e-bc38-bfd6d7e23908;50;M;4;2;0;6;Cross-Sell;CAC;74.44800000000001;51.15090965119166;23.297090348808347
2024-09-07;Read;Eletrônicos;Sudeste;Loja Física;8;266.45;0.27;2adb6a67-83ad-4758-83e1-592e3765002d;24;F;9;1;0;0;Promoção;Receita por Cliente;1556.068;1105.00900503189;451.05899496811
2024-06-27;Commercial;Brinquedos;Norte;Loja Física;4;196.49;0.06;98ecdbc6-cec7-490b-a3e8-6d638278e1e5;39;F;2;2;0;7;Fidelidade;Taxa de Retenção;738.8024;471.2255753602754;267.57682463972463
2024-09-05;Recent;Livros;Sudeste;Loja Física;13;492.83;0.1;881f93bd-e669-46b6-81af-b76b84733c88;46;F;9;3;0;5;Fidelidade;Receita por Cliente;5766.111;4259.348080072605;1506.7629199273952
2024-06-18;Until;Brinquedos;Sul;Online;4;137.69;0.12;d610de6d-819d-49b4-a949-2308c710fab3;40;M;9;2;0;8;Recuperação de Devolução;Taxa de Retenção;484.6688;311.4198127846701;173.24898721532986
2024-05-24;Miss;Moda;Sudeste;Loja Física;7;228.81;0.05;eac503ff-79d1-4233-a5c0-7ecfd38a1bdb;45;F;5;3;0;9;Fidelidade;CAC;1521.5865;1122.9181188151922;398.6683811848077
2024-07-27;Table;Cosméticos;Sul;Online;8;56.4;0.27;4d390362-6ef4-46b4-824c-222f577aa515;67;M;7;1;0;9;Cross-Sell;Receita por Cliente;329.376;258.44049311054494;70.93550688945504
2024-03-10;Sing;Alimentos;Centro-Oeste;Online;1;439.56;0.28;86d77094-a689-4303-a807-092d74ca0c56;22;F;4;5;0;8;Promoção;CAC;316.4832;249.47110351920625;67.01209648079376
2024-03-21;Medical;Brinquedos;Centro-Oeste;Loja Física;6;28.39;0.3;31bf3b36-bac1-44b5-8a19-e5a80d5a2ad3;22;F;7;5;0;0;Promoção;CAC;119.238;90.66447783494762;28.57352216505238
2024-05-25;Office;Eletrônicos;Nordeste;Online;12;387.91;0.07;b0fde8c9-7575-417c-81ca-37f5f7de1a61;49;F;6;1;0;8;Promoção;Taxa de Retenção;4329.0756;3064.244903596407;1264.8306964035933
2024-08-16;Former;Brinquedos;Norte;Loja Física;10;146.38;0.02;98e16bc0-3385-49c7-84ad-e7b7119b0fb4;20;F;9;2;0;7;Promoção;Taxa de Retenção;1434.524;1100.9164145702491;333.6075854297508
2024-04-23;Sea;Brinquedos;Centro-Oeste;Loja Física;8;78.18;0.04;fa9f941a-41a0-44be-9b0d-ff111a6c3c25;43;M;1;5;0;4;Up-Sell;Receita por Cliente;600.4224;415.2232755230508;185.19912447694924
2024-01-04;Thus;Eletrônicos;Sudeste;Online;6;353.71;0.25;d35169bc-0044-4690-b17a-7c84cb3d7ee7;48;M;8;3;0;0;Recuperação de Devolução;CAC;1591.6949999999997;1075.004604251806;516.6903957481939
2024-02-23;Bar;Eletrônicos;Sul;Online;9;316.0;0.28;e55b88ff-f086-4962-b771-f867dfa2e52b;29;M;7;5;1;0;Promoção;Taxa de Retenção;2047.68;1516.2395195767926;531.4404804232072
2024-02-28;Event;Brinquedos;Centro-Oeste;Loja Física;12;27.44;0.11;e83f3278-2c70-4901-9e3f-4f152f5c5cbe;28;M;5;3;0;7;Fidelidade;Taxa de Retenção;293.05920000000003;187.9871672721588;105.07203272784128
2024-04-15;Certain;Cosméticos;Nordeste;Loja Física;15;200.2;0.29;9c017e5d-5c41-4fb5-a94a-29d3f73c3dce;20;M;9;1;0;5;Up-Sell;Taxa de Retenção;2132.13;1310.9527269009018;821.1772730990983
2024-05-09;Pm;Moda;Sudeste;Loja Física;1;282.28;0.24;acac00dc-024e-4609-8486-4d26cfd09276;29;M;5;5;1;0;Fidelidade;CAC;214.5328;144.42462335226813;70.10817664773185
2024-05-11;Interest;Moda;Sudeste;Online;9;184.66;0.11;054961d6-0438-43d4-a81b-3fe3fda48455;30;F;6;1;0;7;Fidelidade;Receita por Cliente;1479.1266;988.2445198556863;490.8820801443136
2024-05-22;Score;Cosméticos;Centro-Oeste;Online;7;319.54;0.26;2adfd824-edae-4c39-aa9e-062a9b89bf0d;38;M;6;4;0;2;Fidelidade;Taxa de Retenção;1655.2172;1033.0290336859102;622.1881663140898
2024-10-06;Cut;Cosméticos;Nordeste;Online;11;236.67;0.19;f65a1a2a-4f76-4aac-9ec2-2e0cd4cd82fa;27;M;7;1;0;2;Fidelidade;Taxa de Retenção;2108.7297;1625.6459987502908;483.08370124970907
2024-02-06;Term;Eletrônicos;Nordeste;Loja Física;3;326.7;0.13;d2bddb3b-649e-4503-bc73-7aead273dcbe;53;M;8;5;0;0;Fidelidade;CAC;852.6869999999999;625.5563865997246;227.13061340027525
2024-05-11;Free;Livros;Nordeste;Online;1;308.67;0.14;dbb59fc2-5cff-496e-bd03-c81f7ff35029;69;F;4;3;0;6;Up-Sell;Taxa de Retenção;265.4562;160.64300485070393;104.81319514929608
2024-10-29;Stock;Eletrônicos;Sul;Online;15;108.47;0.29;6e935faf-9502-41d5-967a-d0895acecdbf;24;M;9;1;0;6;Fidelidade;CAC;1155.2054999999998;817.9223582496953;337.2831417503045
2024-08-28;Film;Cosméticos;Sudeste;Online;1;175.54;0.09;0654f465-b311-49c4-9d86-fd12c8359b91;49;M;2;5;0;7;Promoção;Receita por Cliente;159.7414;100.75858728157642;58.98281271842357
2024-01-14;If;Moda;Sudeste;Online;7;158.59;0.2;98082cf3-03a7-49aa-ac14-af79c4a0c1cd;45;M;2;2;0;2;Up-Sell;CAC;888.1040000000002;623.6657296650518;264.4382703349484
2024-01-17;Yet;Cosméticos;Sudeste;Loja Física;2;490.4;0.24;bd05bc2c-5a50-4a98-85c5-5e39881d0ee1;28;M;9;3;0;1;Cross-Sell;CAC;745.408;562.2243655554144;183.1836344445857
2024-04-14;Artist;Eletrônicos;Centro-Oeste;Online;13;129.51;0.12;624aadae-ebbc-41f6-9edf-f24b3567c813;66;F;2;2;1;9;Promoção;CAC;1481.5944;1011.3522248923488;470.2421751076511
2024-03-04;Detail;Cosméticos;Sudeste;Online;19;122.85;0.14;cbae0e93-2f39-4045-91bb-91c132620328;26;F;5;2;0;5;Promoção;Taxa de Retenção;2007.369;1444.0470149473051;563.321985052695
2024-02-28;American;Brinquedos;Sudeste;Online;14;38.16;0.19;26b18865-a878-4876-bf0d-f2ca2dc6c2ac;43;F;9;4;0;4;Recuperação de Devolução;CAC;432.7344000000001;306.93322442061486;125.8011755793852
2024-08-14;Forward;Livros;Norte;Loja Física;10;474.74;0.18;685e406b-8171-41eb-9766-c1439c9afcff;55;M;4;1;0;3;Recuperação de Devolução;Taxa de Retenção;3892.868;2785.429473612896;1107.438526387104
2024-04-22;She;Cosméticos;Nordeste;Online;5;243.24;0.22;e919b5aa-f0c9-4bea-a0a1-f43f9638a3c7;33;F;2;2;0;9;Promoção;CAC;948.636;659.8934252027306;288.7425747972695
2024-05-20;Small;Brinquedos;Sul;Online;18;494.63;0.26;00b425aa-e7eb-433c-ba08-79fbdc7843b3;44;F;7;3;0;7;Up-Sell;Taxa de Retenção;6588.4716;4173.180031352414;2415.2915686475862
2024-06-02;Enjoy;Alimentos;Centro-Oeste;Online;4;377.35;0.16;9abf3e69-e5bc-47ed-afa6-80100ddd49b7;23;F;5;2;0;5;Fidelidade;Taxa de Retenção;1267.896;822.0059531716804;445.8900468283196
2024-08-01;Gun;Brinquedos;Centro-Oeste;Loja Física;3;26.78;0.29;a5f3aa63-a5cb-4d9f-a579-49170806989a;36;F;6;4;0;5;Recuperação de Devolução;Taxa de Retenção;57.0414;44.424405280023215;12.616994719976788
2024-02-20;Travel;Moda;Nordeste;Online;14;399.82;0.08;15d0db43-80a1-4176-a2b3-4047ee4b0498;18;F;1;5;0;4;Cross-Sell;CAC;5149.6816;3850.114632991372;1299.5669670086277
2024-04-23;Let;Cosméticos;Sudeste;Online;16;455.28;0.02;a20847d8-54ed-4b3b-8f70-70e66b58996c;54;M;8;3;0;4;Recuperação de Devolução;CAC;7138.7904;5686.568882555071;1452.2215174449293
2024-02-14;Relate;Moda;Centro-Oeste;Loja Física;5;370.51;0.12;d38b8f29-ed0c-4245-a053-6c6cea8713d2;50;M;7;3;0;3;Cross-Sell;Taxa de Retenção;1630.244;995.7954464033916;634.4485535966082
2024-07-04;She;Brinquedos;Nordeste;Loja Física;10;140.31;0.29;0fbc0318-b6e4-416e-b066-8cc99e7f0271;55;F;7;5;0;9;Promoção;Taxa de Retenção;996.201;660.7944894190481;335.4065105809518
2024-10-10;Receive;Alimentos;Norte;Online;5;81.26;0.23;50ed6af2-235f-4be1-b8b5-5fb556d1079c;36;M;8;4;1;5;Promoção;CAC;312.851;247.7334226540335;65.11757734596651
2024-04-03;Really;Alimentos;Nordeste;Loja Física;18;105.09;0.06;bf3cfe56-a832-49e9-bae4-6529fa9fcece;31;M;3;4;0;5;Up-Sell;Taxa de Retenção;1778.1228;1223.1275763020085;554.9952236979918
2024-01-19;Draw;Alimentos;Sul;Online;19;496.51;0.29;7b33241e-fa22-45d7-bc6d-8ae1463e4336;37;F;2;1;0;9;Recuperação de Devolução;Receita por Cliente;6697.9199;4828.312701621582;1869.6071983784177
2024-04-29;Ever;Brinquedos;Sul;Loja Física;14;255.01;0.21;4502d7f8-54a1-496c-a9ab-fb0d9be57401;20;F;2;3;0;3;Up-Sell;CAC;2820.4106;2013.6273189114588;806.7832810885413
2024-03-10;Guy;Cosméticos;Centro-Oeste;Loja Física;14;498.31;0.24;756aa13d-13f1-484a-a55d-c720e5540022;65;M;6;1;1;3;Fidelidade;Taxa de Retenção;5302.0184;3330.3986008925594;1971.6197991074405
2024-07-22;Remain;Brinquedos;Centro-Oeste;Online;3;332.72;0.02;e5e6190b-28da-4b89-8130-8a09cddd03bb;58;F;3;2;0;3;Cross-Sell;CAC;978.1968;729.9508570573147;248.24594294268536
2024-10-09;Commercial;Brinquedos;Norte;Loja Física;4;465.91;0.22;8f15c995-424a-4898-832e-9e1e1b908d6d;59;M;2;1;0;6;Cross-Sell;CAC;1453.6392;889.1366157999787;564.5025842000214
2024-01-28;Focus;Livros;Nordeste;Online;10;325.28;0.15;72a2761a-9ba6-4e98-a791-40e0b6fece9a;18;M;2;1;0;9;Up-Sell;Receita por Cliente;2764.88;1956.4085678856288;808.471432114371
2024-04-27;Adult;Alimentos;Sudeste;Loja Física;13;130.82;0.24;9b83a437-28b7-405b-abc2-ded76bd8e65f;56;F;5;5;0;2;Recuperação de Devolução;Receita por Cliente;1292.5015999999998;918.358004064478;374.1435959355218
2024-06-05;Heart;Eletrônicos;Nordeste;Online;16;164.36;0.21;205bf9e7-c42b-43fa-ab4d-e9deec7b009c;18;F;1;1;0;6;Up-Sell;CAC;2077.5104;1330.3746909869976;747.1357090130025
2024-05-07;Painting;Cosméticos;Sudeste;Online;3;452.46;0.05;f02dd043-d01a-4ef6-a829-4aabafaf2b68;27;F;4;2;0;7;Recuperação de Devolução;Receita por Cliente;1289.5109999999995;967.2426586988058;322.2683413011939
2024-04-26;Notice;Alimentos;Nordeste;Loja Física;7;461.83;0.28;95a37efe-1cc7-42b6-899d-5f9ec634effd;67;M;7;1;1;4;Fidelidade;Receita por Cliente;2327.6232;1813.766309761245;513.8568902387547
2024-06-10;Article;Brinquedos;Sul;Loja Física;15;322.54;0.17;2f9f5bf9-d6b6-45d0-9c87-284dc5fa8ac9;21;F;6;4;0;6;Cross-Sell;Taxa de Retenção;4015.623;3195.687395517432;819.9356044825681
2024-02-12;Sign;Alimentos;Sudeste;Online;17;57.97;0.12;4b511edb-7b76-4615-b6b1-465dbf2b6442;23;M;6;1;0;4;Up-Sell;Receita por Cliente;867.2312000000001;524.990016741739;342.241183258261
2024-02-08;Professor;Cosméticos;Sul;Online;16;137.85;0.07;af405e52-199a-4949-ba9d-82b8afbae6c3;35;M;5;5;0;8;Recuperação de Devolução;Receita por Cliente;2051.208;1357.7868413315985;693.4211586684012
2024-08-05;City;Livros;Centro-Oeste;Online;9;97.19;0.24;46b01630-4321-4bf4-acff-30a0c3ac232c;36;M;8;5;0;0;Up-Sell;Receita por Cliente;664.7796000000001;521.8285609520304;142.95103904796963
2024-07-05;Head;Alimentos;Sul;Online;1;313.83;0.29;5b0eec4b-a2a1-4a45-9c52-d51ec8fe0b2d;63;M;6;5;0;8;Cross-Sell;CAC;222.8193;135.9422958881363;86.87700411186367
2024-07-03;Age;Brinquedos;Nordeste;Online;11;85.65;0.22;cd43cfeb-8938-4b90-9341-45328252f723;29;F;2;1;0;8;Fidelidade;Taxa de Retenção;734.8770000000001;480.90721163708025;253.9697883629198
2024-05-10;Military;Eletrônicos;Sul;Online;12;226.02;0.18;9b9a9bf5-0a78-491f-8211-550313218ef7;18;F;3;2;0;2;Cross-Sell;Receita por Cliente;2224.0368000000003;1571.6772347074384;652.3595652925619
2024-05-13;Product;Livros;Norte;Loja Física;14;280.7;0.29;f4105d94-c689-437b-b945-23fe03cb8f1e;56;F;3;3;0;6;Cross-Sell;Taxa de Retenção;2790.1579999999994;2087.1481940006174;703.009805999382
2024-02-18;Ask;Brinquedos;Nordeste;Online;8;121.66;0.21;68795e63-1f74-4e70-a36b-3a5f23746ddd;62;F;2;5;0;3;Promoção;Receita por Cliente;768.8912;496.4048349740308;272.48636502596923
2024-07-05;Ago;Brinquedos;Sul;Loja Física;7;121.31;0.14;7b38a089-fa4a-4dec-88a8-6e3a62937980;59;F;2;1;0;6;Up-Sell;Taxa de Retenção;730.2862;482.03916312210185;248.24703687789813
2024-02-15;Effort;Brinquedos;Norte;Loja Física;14;140.8;0.1;a1c56342-5033-45a4-86ec-9ad0e2cbef40;35;M;2;3;0;2;Recuperação de Devolução;CAC;1774.0800000000004;1133.4733473052795;640.6066526947207
2024-09-28;Answer;Brinquedos;Nordeste;Loja Física;16;449.56;0.06;b3f175d0-15c7-4820-a3f3-e5aed1de4fa8;62;F;5;4;0;4;Fidelidade;Receita por Cliente;6761.3824;4655.971835249176;2105.410564750823
2024-07-12;Actually;Cosméticos;Nordeste;Online;10;286.67;0.26;bfdf8a9e-9446-4493-a4d6-ce54645cc176;36;F;9;4;1;2;Up-Sell;CAC;2121.358;1486.794505445626;634.5634945543741
2024-06-14;Draw;Cosméticos;Sudeste;Loja Física;7;71.65;0.22;3590a2e5-0c78-4f2f-b9a1-1816fc7aad95;24;M;3;5;0;5;Up-Sell;Receita por Cliente;391.20900000000006;305.0825367961698;86.12646320383027
2024-01-15;Young;Livros;Sudeste;Online;12;110.46;0.29;e70a26e9-eb6b-46ec-aa3a-5bf369946c6d;33;M;6;5;0;0;Cross-Sell;Taxa de Retenção;941.1192;709.7458691828348;231.3733308171652
2024-04-27;Ready;Cosméticos;Nordeste;Online;19;469.05;0.02;c83235cc-995d-467b-8c13-33ce07117e78;57;F;8;4;0;5;Promoção;Taxa de Retenção;8733.711000000001;6489.749987451077;2243.9610125489244
2024-05-10;General;Alimentos;Sul;Loja Física;8;192.82;0.09;bb2c2c42-8f6d-4117-a1ea-a1fa663eab2b;18;F;2;5;0;4;Up-Sell;CAC;1403.7296;1003.0124581100488;400.7171418899512
2024-10-12;Audience;Brinquedos;Norte;Loja Física;2;181.69;0.12;679bcce2-681d-40de-8c15-514db40eb501;55;M;2;4;0;8;Recuperação de Devolução;Receita por Cliente;319.7744;212.878947425648;106.89545257435202
2024-09-23;Tend;Brinquedos;Norte;Loja Física;10;240.3;0.29;d5562dab-f4a9-44e3-ba4f-4535e45d8903;54;M;8;1;0;5;Recuperação de Devolução;Taxa de Retenção;1706.13;1047.5900740336467;658.5399259663532
2024-03-01;Assume;Cosméticos;Norte;Loja Física;3;203.14;0.18;be216476-0e05-46b9-8bdd-4b9dfc2cd5c7;25;F;1;3;0;9;Fidelidade;CAC;499.7244;325.7011350255303;174.02326497446973
2024-03-05;Hair;Brinquedos;Sudeste;Online;19;175.76;0.2;8adab689-e0dd-4541-b218-9a39d63a7486;63;M;2;1;0;1;Up-Sell;CAC;2671.552;1706.9546272441012;964.5973727558984
2024-08-31;Record;Moda;Norte;Loja Física;15;189.58;0.08;e6e4ac85-f101-45fd-8f81-598725394778;29;M;7;4;0;7;Fidelidade;Receita por Cliente;2616.204;1688.967554466498;927.236445533502
2024-08-07;Knowledge;Cosméticos;Nordeste;Online;6;434.56;0.08;96ab64d2-3512-4906-a4ed-017b208a888e;22;M;9;1;0;0;Fidelidade;Receita por Cliente;2398.7712;1548.0589307714476;850.7122692285525
2024-05-25;Century;Eletrônicos;Centro-Oeste;Loja Física;5;350.42;0.1;16db36e4-d4ae-4486-ab19-4984f49eb5a6;24;M;7;4;0;6;Cross-Sell;CAC;1576.89;1081.9189513325969;494.9710486674032
2024-09-05;Wait;Alimentos;Sudeste;Online;19;18.71;0.03;44933c86-49ad-4e95-b837-e5069398dbd6;56;M;8;1;0;2;Cross-Sell;Taxa de Retenção;344.8253;233.1512045191908;111.67409548080926
2024-02-03;Win;Cosméticos;Sul;Loja Física;15;479.49;0.28;af44eaeb-6734-462f-b62d-a54040b1f64d;58;M;8;3;0;2;Fidelidade;Receita por Cliente;5178.492;3456.1739927965023;1722.318007203498
2024-01-26;Direction;Eletrônicos;Sudeste;Online;19;413.55;0.12;dcbcd86e-a2e8-4f7a-9d6a-f484024d65de;24;M;3;4;0;6;Up-Sell;Taxa de Retenção;6914.556;5367.406907472126;1547.149092527874
2024-02-02;List;Cosméticos;Nordeste;Loja Física;2;461.32;0.06;c7361a75-c61b-4c77-8602-15be0d326347;34;M;6;5;0;0;Up-Sell;CAC;867.2815999999999;555.5350458585224;311.74655414147753
2024-03-17;Learn;Eletrônicos;Centro-Oeste;Loja Física;13;127.94;0.1;a3b4e529-02a0-47fc-a04e-e43c11f63e9b;52;M;5;5;1;2;Recuperação de Devolução;Taxa de Retenção;1496.898;947.1333709198908;549.7646290801093
2024-10-18;Change;Moda;Centro-Oeste;Online;1;347.35;0.06;240eb6c1-c5cf-455f-a78d-b4f648df480e;34;M;3;5;0;5;Promoção;CAC;326.509;200.8685258249808;125.64047417501922
2024-03-26;Help;Alimentos;Sudeste;Online;10;488.61;0.08;227400da-81de-4808-82ff-347bd527b331;50;F;2;4;0;9;Fidelidade;Taxa de Retenção;4495.212;3528.615693843434;966.5963061565662
2024-01-24;Forget;Moda;Centro-Oeste;Loja Física;17;72.27;0.23;f4098aef-1d50-4ccf-bec0-9878f0344058;46;F;7;5;1;1;Fidelidade;Receita por Cliente;946.0143;604.3794566496806;341.63484335031933
2024-05-29;Cost;Cosméticos;Norte;Online;3;375.88;0.07;d20eab0e-bd87-44d8-81a5-0ef1550c54d4;54;M;4;2;1;8;Promoção;CAC;1048.7052;749.2512023437291;299.4539976562708
2024-01-04;Range;Cosméticos;Norte;Loja Física;9;128.84;0.21;548c3ec4-2536-4ca8-966a-45e952c51809;50;M;5;3;0;0;Recuperação de Devolução;Receita por Cliente;916.0524;618.1004610652326;297.95193893476744
2024-02-08;Get;Livros;Sul;Loja Física;11;259.91;0.18;160d0b9e-1004-4975-8045-883b940f737e;67;M;6;2;0;6;Promoção;CAC;2344.3882000000003;1667.0005566167536;677.3876433832468
2024-06-01;Should;Brinquedos;Norte;Online;17;133.71;0.04;7378e6ca-40fd-4aaa-b504-e26c5f7e07d3;66;M;7;4;0;9;Fidelidade;CAC;2182.1472;1589.7231873705855;592.4240126294144
2024-08-04;Stock;Alimentos;Sul;Loja Física;2;328.03;0.23;7874166b-7c34-46eb-aeaa-ec4854f1a7a3;26;M;4;4;0;6;Up-Sell;Taxa de Retenção;505.1662;387.9754241679314;117.19077583206854
2024-07-20;Small;Brinquedos;Nordeste;Loja Física;1;346.92;0.26;14b3f264-1598-434a-86c5-2c1b8923cba1;39;M;8;3;0;5;Promoção;Taxa de Retenção;256.7208;180.07747432615622;76.64332567384378
2024-04-22;Issue;Brinquedos;Norte;Online;6;30.88;0.29;c6cbb179-6239-430a-b052-5bb650c67350;68;M;9;1;0;3;Up-Sell;Receita por Cliente;131.5488;87.53890458283047;44.00989541716953
2024-06-23;Idea;Brinquedos;Norte;Loja Física;3;279.13;0.29;8d20dbea-7ae3-48cf-8ace-37d3673ef518;42;F;5;3;0;3;Fidelidade;CAC;594.5468999999999;378.2602414584294;216.28665854157052
2024-07-08;Act;Eletrônicos;Norte;Online;16;325.17;0.21;e80d2403-12f3-48a1-84c6-50276d05f2e3;34;M;2;2;0;6;Promoção;CAC;4110.1488;2964.910930497269;1145.237869502731
2024-08-15;It;Cosméticos;Sudeste;Online;4;289.51;0.09;664ceba8-a4ef-4def-a4cb-0b4e3825a7e1;39;M;5;2;0;1;Fidelidade;Receita por Cliente;1053.8164;660.111517862604;393.7048821373959
2024-10-04;Vote;Livros;Nordeste;Loja Física;15;144.1;0.01;503a65d5-82ed-45ab-9fde-522dd429e0c9;28;M;8;2;0;4;Cross-Sell;Taxa de Retenção;2139.885;1650.196777622734;489.6882223772657
2024-09-20;Everything;Alimentos;Sudeste;Online;6;118.2;0.12;24a703e3-120a-402f-a11a-15c325efc3a9;50;M;4;2;0;6;Fidelidade;Receita por Cliente;624.096;377.9262616580663;246.1697383419337
2024-03-25;None;Moda;Nordeste;Online;12;85.26;0.22;a5005582-6250-49f9-88d1-7e6327e8aeae;26;M;3;1;1;2;Cross-Sell;CAC;798.0336000000001;613.7356952505805;184.2979047494196
2024-06-13;Night;Alimentos;Nordeste;Loja Física;7;382.34;0.28;116febe7-aa0c-4327-9daa-42fc90b15e3d;55;F;8;4;0;6;Fidelidade;CAC;1926.9936;1240.6935274319294;686.3000725680704
2024-02-02;Summer;Brinquedos;Sul;Loja Física;7;398.43;0.03;4d7e4449-90b6-4394-8482-36e9863c6992;24;F;5;4;0;2;Fidelidade;CAC;2705.3397;1887.1680586853824;818.1716413146178
